5.72, 2.89
6.22, 2.55
0.22, 6.35
9.5, 6.13
0.17, 6.4
9.61, 4.04
2.09, 1.59
0.24, 0.67
7.08, 0.17
6.24, 4.08
3.96, 3.4
3.06, 7.11
3.51, 9.17
6.73, 3.64
8.75, 0.94
1.61, 1.25
4.94, 3.75
1.36, 1.98
5.38, 6.06
6.69, 9.72
2.41, 3.78
0.95, 1.14
5.6, 4.61
9.38, 0.69
7.97, 2
3.98, 3.7
3.28, 3.99
7.23, 3.57
0.88, 1.09
2.24, 3.8
8.41, 0.79
5.01, 1.54
3.55, 8.19
5.41, 1.04
8.55, 8.8
5.89, 9.41
0.5, 7.72
1.52, 0.7
1.49, 9.73
4.8, 3.94
5.65, 5.87
6.91, 0.39
9.19, 1.96
4.89, 0.18
1.43, 1.02
5.24, 2.81
6.07, 8.23
2.18, 6.81
2.68, 9.18
9.57, 2.19
7.68, 6.87
0.57, 9.79
4.33, 6.68
9.49, 1.93
0.17, 7.16
7.49, 6.21
5.4, 9.65
1.84, 5.4
2.27, 5.19
4.98, 3.59
3.79, 0.37
2.31, 2.81
9.98, 5.85
5.58, 9.09
8.74, 7.99
6.92, 7.3
2.49, 9.25
6.37, 0.98
1.35, 3.28
6.09, 6.39
5.76, 5.05
4.15, 5.28
6.8, 2.37
3.19, 4.16
3.41, 5.52
6.5, 7.53
0.81, 7.48
3.87, 1.74
6.8, 7.65
2.94, 0.35
6.24, 4.37
8.53, 3.41
2.45, 8.82
9.87, 5.76
3.24, 2.41
4.15, 8.18
9.36, 1.25
5.12, 2.79
7.16, 6.06
2.99, 2.94
5.28, 3.44
2.72, 8.81
4.74, 7.53
5.71, 0.4
5.18, 2.32
5.11, 9.97
9.55, 9.5
5.97, 6.15
9.6, 6.48
5.3, 2.82
0.35, 5.46
5.87, 2.88
5.2, 2.6
6.09, 0.06
3.09, 1.1
7.25, 3.24
9.72, 0.81
3.63, 8.03
3.5, 4.57
7.45, 8.8
4.92, 2.33
2.4, 3.14
4.24, 8.39
5.15, 5.42
6.23, 5.13
6.69, 2.01
6.58, 1.52
3.84, 4.06
6.39, 7.26
0.4, 3.5
5.41, 5.87
1.3, 5.62
0.76, 8.85
4.38, 1.82
6.86, 1.28
5.34, 5.78
6.56, 3.35
0.37, 8.33
4.21, 5.37
4.51, 5.29
7.67, 7.49
9.31, 4.44
5.72, 8.59
7.9, 3.97
7.32, 0.37
2.22, 7.13
6.02, 6.85
2.14, 5.55
3.04, 6.14
0.58, 5.45
7.57, 9.5
3.47, 0.73
1.1, 1.93
9.06, 8.99
9.36, 5.79
1.34, 2
1.66, 3.75
2.73, 5.83
8.85, 0.01
4.27, 6.26
1.71, 5.69
4.68, 2.55
8.34, 2.06
7.58, 7.44
4.72, 4.87
4.22, 0.62
0.63, 4.08
3.86, 2.61
8.3, 9.54
5.61, 6.31
8.37, 6.68
4.12, 1.77
0.17, 7.26
7.88, 1.64
9.24, 3.44
6.06, 4.26
7.33, 9.13
5.44, 8.47
5.15, 1.09
6.39, 9.05
9.83, 5.54
0.7, 5.47
2.43, 0.22
8.01, 2.31
1.44, 4.29
6.29, 2.22
3.32, 4.53
3.58, 9.97
9.03, 4.26
3.25, 7.94
1.68, 6.26
8.57, 7.6
1.9, 0.36
2.58, 4.62
9.16, 4.44
4.41, 5.96
3.75, 1.38
9.32, 6.38
6.16, 7.44
8.56, 6.3
0.18, 8.69
6.83, 8.85
6.81, 5.4
4.89, 2.5
3.89, 8.39
8.29, 2.42
9.86, 9.01
8.83, 0.99
3.2, 8.1
0.47, 1.56
6.97, 5.89
8.4, 7.24
9.16, 0.22
2.64, 7.33
9.86, 4.63
9.15, 0.38
2, 0.59
2.16, 9.55
5.44, 2.35
3.11, 5.57
5.79, 2.76
0.09, 1.64
9.8, 2.43
6.33, 7.46
8.05, 7.78
0.85, 4.66
0.53, 4.41
9.98, 0.35
3.11, 5.65
0.82, 5.72
1.68, 2.91
0.37, 7.91
9.21, 1.25
9.44, 2.07
6.48, 3.54
7.41, 3.07
2.24, 7.03
6.27, 8.01
0.92, 6.77
8.21, 2.88
7.66, 2.45
8.04, 7.37
4.43, 1.26
4.33, 7.33
7.88, 7.23
5.24, 0.36
0.66, 5.12
8, 1.27
7.25, 0.82
1.71, 3.92
5.18, 1.38
2.23, 7.96
5.19, 6.28
0.17, 9.9
8.54, 4.62
9.42, 9.51
0.34, 9.05
6.49, 8.83
3.73, 6.75
4.71, 7.83
7.63, 7.39
0.81, 3.98
2.13, 8.33
1.37, 8.67
1.24, 7.22
9.57, 9
9.27, 7.64
8.99, 2.4
9.8, 8.32
5.83, 6.58
8.44, 6.43
5.1, 8.29
9.03, 5.84
8.37, 7.02
8.18, 4.72
0.64, 9.61
7.94, 1.74
8.33, 1.59
1.54, 8.28
0.09, 8.66
4.5, 4.11
4.65, 3.17
7.89, 2.71
5.85, 7.31
2.58, 0.6
5.71, 9.85
1.65, 8.34
7, 3.92
1.55, 2.12
5.29, 5.46
1.69, 2.55
9.86, 4.79
5.4, 2.97
6.34, 8.63
6.97, 6.34
3.78, 4.12
9.76, 3.94
9.4, 0.56
3.11, 4.05
8.85, 4.05
0.55, 9.9
8.53, 1.33
1.2, 1.66
9.3, 5.52
9.46, 1.85
5.94, 9.4
3.46, 6.2
3.77, 8.58
8.48, 6
0.86, 3.15
4.81, 2.57
8.09, 0.88
6.26, 4.34
3.75, 3.98
0.18, 0.89
2.99, 0.16
9.68, 6.54
9.69, 1.57
4.14, 6.69
7.57, 2.37
6.72, 3.82
7.8, 1.37
5.78, 4.8
4.96, 0.79
0.86, 9.28
0.85, 4.83
5.04, 7.77
3.67, 4.62
8.44, 6.57
1.46, 6.14
0.94, 0.27
4.58, 3.29
6.09, 9.81
8.17, 1.62
2.92, 6.77
1.4, 2.85
2.94, 8.4
4.54, 4.41
8.2, 4.69
1.5, 9.52
2.86, 7.75
2.9, 4.09
4.38, 7.12
3.49, 6.43
4.83, 2.28
0.22, 3.03
7.72, 3.83
6.87, 6.49
7.76, 8.96
6.57, 2.05
9.17, 5.93
2.36, 9.41
5.21, 0.48
3.51, 9.01
6.36, 5.63
5.64, 8.38
7.34, 4.3
6.35, 4.08
3.53, 8.65
8.06, 1.35
1.83, 0.22
2.75, 0.17
9.32, 4.62
3, 2.37
6.67, 5.97
3.57, 9.69
8.34, 0.8
5.67, 3.14
6.88, 9.51
9.68, 3.49
1.63, 8.16
0.53, 5.87
1.85, 6.85
6.55, 6.38
0.7, 2.58
5.73, 2.1
1.61, 7.29
0.78, 8.05
6.21, 1.31
7.18, 6.13
2.98, 5.31
5.21, 7.55
3.66, 6.85
8.95, 6.74
4.03, 4.82
6.39, 6.22
1.05, 8.38
8.03, 4.44
9.75, 9.33
0.41, 2.58
9.43, 7.27
7.53, 6.02
4.36, 1.91
1.65, 7.71
9.61, 3.29
7.73, 5.82
8.68, 9.76
2.34, 4.46
5.25, 0.7
0.24, 6.69
8.6, 7.79
9.02, 5.78
2.59, 4.48
3.82, 1.96
1.73, 4.9
9.36, 2.35
3.05, 6.56
6.78, 5.29
6.6, 3.84
3.14, 5.65
3.65, 1.08
3.04, 4.97
9.87, 9.18
1.53, 8.78
8.86, 8.31
7.12, 3.4
7.24, 3.71
2.89, 7.67
8.75, 6.24
4.73, 8.09
7.27, 6.54
5.32, 8.27
0.1, 2.4
9.32, 4.94
8.65, 7.88
5.55, 7.13
6.89, 2.67
4.28, 3.78
0.32, 0.65
8.92, 4.87
0.8, 0.78
5.72, 4.78
6.18, 4.19
4.85, 4.57
7.24, 3.24
7.03, 6.65
7.3, 7.52
2.4, 3.95
4.73, 9.08
7.38, 0.57
8.29, 1.3
5.87, 5.4
8.65, 1.78
1.95, 8.29
5.82, 3.63
1.1, 8.33
7.41, 8.82
9.4, 8.15
2.97, 4.22
3.14, 9.23
4.53, 7.18
5.47, 1.63
5.26, 5.31
3.64, 8.53
0.88, 5.53
7.2, 1.82
9.56, 9.36
2.11, 8.03
5.21, 9.58
1.21, 2.97
8.28, 5.58
4.11, 5.61
4.66, 6.45
1.79, 3.8
